id, N.mu, Cab.mu, Car.mu, Cw.mu, Cm.mu, residual.mu, N.sigma, Cab.sigma, Car.sigma, Cw.sigma, Cm.sigma, residual.sigma, N.q25, Cab.q25, Car.q25, Cw.q25, Cm.q25, residual.q25, N.med, Cab.med, Car.med, Cw.med, Cm.med, residual.med, N.q975, Cab.q975, Car.q975, Cw.q975, Cm.q975, residual.q975
dryhyb-tm45_00269.sed, 2.84964577273632, 42.3650168546638, 6.77146653252154, 0.00364207750462064, 0.00298329453120676, 0.12847922074104, 0.141231289868515, 17.7402589264439, 3.62150436108926, 0.000793042065932802, 0.00107739376847006, 0.00662899326704533, 2.45264992403793, 19.634004490854, 2.54601459185442, 0.00223775761017345, 0.00115095792455157, 0.11986112358606, 2.89317304276488, 39.2108850226703, 5.83048084488352, 0.00360863318886072, 0.00279293618855244, 0.12697351202305, 2.99251667561083, 86.5675885942447, 15.3903284135109, 0.00524443309468789, 0.0051979976915518, 0.147523237640305
dryhyb-tm45_00272.sed, 2.89544812270787, 40.0796323399675, 6.64231638442419, 0.00348410325698562, 0.00383693342425769, 0.110865770726666, 0.0900820453961884, 9.50957833619512, 3.67001270587242, 0.00064997381624438, 0.00130008929451886, 0.0055345954342319, 2.64657528115547, 24.6503862424071, 1.50842952742661, 0.00213779892716959, 0.00166172662030706, 0.10381028315872, 2.92116855946856, 38.915680828296, 6.03151967259059, 0.00343958389254047, 0.00371119334361755, 0.109744135911995, 2.99514190361656, 64.2258711887761, 15.9241543773372, 0.00472658297418484, 0.00700569422902569, 0.125837150429166
dryoct-tm21_00122.sed, 2.88080152416405, 37.9908856488315, 7.57687259680385, 0.00295348854900989, 0.00324328336360892, 0.143840018881519, 0.118537421059109, 16.6815660210469, 4.30171118872158, 0.00097602119578168, 0.00151528760938183, 0.0111847834724702, 2.54473310103471, 13.7971548597392, 1.7859166417454, 0.00142764803251072, 0.00107757456145599, 0.12780477282007, 2.92602932494934, 35.0382102904061, 6.72339398530839, 0.00275241602281497, 0.00294842029637247, 0.142178453063215, 2.9970780314159, 73.2854638204225, 18.5545143429073, 0.00518374276830798, 0.00691716499911506, 0.169216039410468
dryoct-tm21_00123.sed, 2.83110496155352, 38.7313485053583, 8.19447654049447, 0.00274308686138398, 0.00264928031134361, 0.145495270861484, 0.124772471078361, 16.6675320567235, 4.37243694683737, 0.000935520994468164, 0.00106905173110378, 0.0103999287191807, 2.51190170484563, 14.5417499151365, 1.56573293296405, 0.0014767664966458, 0.00127294907557744, 0.131923413916569, 2.85600911395717, 35.9298567221964, 7.7524187181616, 0.00254430159013684, 0.00236357748474458, 0.143495463461794, 2.99186546725699, 81.3185966613314, 18.3791927891627, 0.00543557282404895, 0.00535151549893681, 0.169589724895288
dryoct-tm21_00124.sed, 2.86516215816663, 36.1489368446442, 7.00597095357856, 0.00302724102143718, 0.00285014431714547, 0.13758911288943, 0.112287765147585, 12.296763575444, 4.06393896445496, 0.000819272813018685, 0.00110009417403525, 0.00912478321359883, 2.55466151894247, 15.2260014184401, 1.54734971320328, 0.00164662730162114, 0.00112825766716317, 0.124366944317266, 2.89287175409088, 35.6157693535382, 5.99244596377794, 0.0030092986919926, 0.00263737170068899, 0.136015057640503, 2.99550906726562, 63.6281316403207, 17.0914771889277, 0.00473616099242023, 0.00540596705049968, 0.158938263112041
dryoct-tm21_00125.sed, 2.8710275255203, 39.0515815453214, 7.09294074998777, 0.0029198709623766, 0.00279278598941943, 0.143880992983642, 0.110473585340159, 12.4406434399358, 4.62015579921691, 0.000871187956359389, 0.00099729453610548, 0.0102475527557841, 2.59727450644012, 17.1709248365314, 1.35816876549904, 0.00157900408332934, 0.00120955342224896, 0.128604263417073, 2.89971080958075, 38.540505123462, 5.8755348216338, 0.00281966009873134, 0.00261757876306154, 0.142330900150416, 2.9948785041668, 63.8794825425366, 19.6080486017779, 0.00521068572750899, 0.00502721246725351, 0.169787193985741
dryoct-tm22_00126.sed, 2.89970732900085, 44.1470093600126, 9.08939503271729, 0.00194305954398534, 0.0039741087618598, 0.066021724840914, 0.0666402085685886, 12.6837604821943, 4.95952222937489, 0.000490964917373812, 0.000858649990278506, 0.00452014309671693, 2.75028236965582, 25.5020224802827, 1.83522924341342, 0.00114369618002856, 0.00226520596103727, 0.0585841412638439, 2.9207406035667, 43.4587630773026, 8.35573367427733, 0.00190608707503879, 0.00398440755499019, 0.065511515061317, 2.99686346346547, 76.6064435569983, 21.0495689259378, 0.00313473460928406, 0.00591899168157163, 0.076545936202577
dryoct-tm22_00128.sed, 2.91731627234001, 40.309013696919, 6.43777478420993, 0.00256705930939499, 0.00291759040283774, 0.109795662890914, 0.0773417449489174, 13.2711888322508, 3.70454460953551, 0.000763448497879198, 0.000999422267360805, 0.00797177495123681, 2.71133258701807, 19.8523838339541, 1.70619649455722, 0.00131821813495317, 0.00128941892008122, 0.0984896815908956, 2.94334732826415, 38.57085508677, 5.67775854528561, 0.00244450152013054, 0.00281819071265166, 0.108337911552704, 2.99761773984551, 72.3127565726214, 16.5670076888442, 0.00428870049034782, 0.00536563724345582, 0.128915584475076
dryoct-tm22_00130.sed, 2.88932873210887, 42.4053456909483, 7.12771979138456, 0.00266063316396665, 0.00334354586453623, 0.114391217494119, 0.0925470363376091, 13.4827536513112, 4.6013301260303, 0.000736959294408239, 0.00116594848031844, 0.00733324711814323, 2.67430477336378, 21.2868212075899, 1.54432364348921, 0.00145603490507092, 0.00128595845032253, 0.1045542371581, 2.90732038872935, 40.9064729858703, 5.93755287727618, 0.00256543302118972, 0.00327796741595293, 0.113044832786472, 2.99429070008912, 73.3329502305329, 19.5817951136462, 0.00427955784486029, 0.00596718187974947, 0.131515706998891
dryoct-tm22_00131.sed, 2.87295306763707, 36.322547117373, 7.02953397277168, 0.00296774324602651, 0.00291826285119495, 0.127077526982832, 0.110735560557789, 10.3704482732956, 4.29952794463792, 0.000809806169026486, 0.00130247305370721, 0.00679525133397601, 2.59522999637352, 18.9075512612309, 1.73147085837437, 0.00163116608014893, 0.000872576130388202, 0.116088895466208, 2.90211973627228, 34.2193897875952, 5.80248573622118, 0.00288693427769725, 0.0027404033911165, 0.126359795939414, 2.99483852983512, 60.5130755591552, 17.010735284176, 0.00471408869861978, 0.00590336777975999, 0.143079152742855
dryoct-tm23_00132.sed, 2.90580075068528, 32.4721458299095, 7.05799085313907, 0.00328175060428782, 0.0027028138680433, 0.12052515606151, 0.0830409959645372, 9.88471065336026, 4.31164223922305, 0.000959226446038776, 0.000941833903992083, 0.00804302926129005, 2.7042533032243, 17.2128993195599, 1.84668225073817, 0.00165128218066111, 0.0011689843652531, 0.109838698542353, 2.93172522200921, 31.1721127360096, 6.12511210932757, 0.00323066496792232, 0.00263709740348556, 0.119375022230342, 2.99614921080387, 58.4317682785437, 19.0463949121466, 0.00612262289538769, 0.0049934434445068, 0.145324449207149
dryoct-tm23_00133.sed, 2.88940032942689, 40.9925525315755, 8.713886560091, 0.00263581316389087, 0.0032080086395911, 0.109571153847668, 0.100070157909206, 14.8347339829965, 4.9126021571323, 0.000639605625741969, 0.00115455289916594, 0.00532942061390129, 2.61783846589595, 20.1927647233082, 1.81599355735195, 0.00157051582299838, 0.00128535101387614, 0.101042384778583, 2.91750640514126, 38.2933274306352, 7.77735991438724, 0.00260003994272362, 0.00311308118105505, 0.108932046591478, 2.99647175894291, 75.2738807163236, 19.7336990277894, 0.0041273213950614, 0.00583780344872875, 0.12248436847555
dryoct-tm23_00134.sed, 2.88323344868107, 34.4891761391248, 6.20094110978221, 0.0030364728759829, 0.00305822361199018, 0.125898055892626, 0.1075497267769, 12.7468662410447, 3.68890909302817, 0.000858084764035254, 0.00117599232857262, 0.00805800985599655, 2.60831817758037, 16.0675476600757, 1.55228740461312, 0.00167979838792385, 0.00120377687067653, 0.115159505433896, 2.92341679909537, 32.5217401225856, 5.37917672196273, 0.0029104817579123, 0.00290495813770518, 0.123934503099564, 2.99575484623263, 65.5220675919118, 16.141115293283, 0.00506904428168807, 0.00570561822400173, 0.145866091486268
dryoct-tm23_00135.sed, 2.86233197016425, 36.1428219156571, 5.2589483641561, 0.00300643376862273, 0.00331463967503714, 0.128262378127766, 0.124031049054329, 12.0206222411926, 2.56852680186753, 0.000928421647106237, 0.000974282222540169, 0.00806418005887449, 2.5342781574926, 16.0581107735667, 1.43772038526642, 0.00159001864667545, 0.00144009350020844, 0.115451177543859, 2.89417552082717, 35.2876205831541, 4.8522055667452, 0.00284538832808883, 0.00314440961156355, 0.127636127096954, 2.99243556594684, 59.3672921153341, 11.3590145508573, 0.00507704152099169, 0.00544639573885188, 0.146485767211491
dryoct-tm24_00140.sed, 2.90434698300663, 36.3711232861619, 5.2735675478196, 0.00281884814669748, 0.00287238662155933, 0.130699165653314, 0.0931539892395278, 13.6903719760375, 2.91390687099485, 0.000643531032795334, 0.00122549358605679, 0.0074886424751298, 2.61996398577389, 17.6682895189377, 1.17586031390852, 0.00156705038886357, 0.00105099187309464, 0.119574337222504, 2.9328089475176, 32.6877458050402, 5.15620181904452, 0.00281307648423686, 0.00276193199298467, 0.129435881216969, 2.99699662382651, 72.5499218648448, 12.6669030086747, 0.00409467354492272, 0.00584161518998867, 0.149552507211451
dryoct-tm24_00141.sed, 2.90758322562018, 37.6695724409562, 6.61806737153639, 0.00272462008077639, 0.00278802374880516, 0.116210910853745, 0.0707501063909277, 12.2136623960288, 3.59907478776666, 0.000736956867642925, 0.000914951394469258, 0.00651428588292862, 2.73751549548124, 18.3401663921705, 1.70259636914059, 0.00148222367847802, 0.00119486727706156, 0.106038257284709, 2.91970779612678, 36.299700974859, 5.90022259681933, 0.00268260064922185, 0.00270768136011645, 0.115251302107448, 2.99864328627857, 66.6695242607648, 15.8818509740609, 0.00434073839287317, 0.00473267089468437, 0.131215387845153
dryoct-tm24_00142.sed, 2.88008777767278, 33.8698924185761, 7.21728853167928, 0.00267417778798496, 0.00232079871413055, 0.131924552976933, 0.091374881716465, 11.4970021881535, 4.68692843256548, 0.000851677038059602, 0.000949763918870387, 0.00817852634692555, 2.66629669664133, 16.3049507497932, 1.45761632863484, 0.00132514871330584, 0.000900277393639678, 0.119264762315583, 2.89300548945465, 31.4882245903333, 6.00250998686935, 0.00258816230679926, 0.00212879699580997, 0.130911758158428, 2.9966221750421, 58.5836470096672, 19.0069770782315, 0.00441587786330543, 0.00452193883415087, 0.1504239539855
dryoct-tm24_00143.sed
dryoct-tm25_00144.sed, 2.90519006800481, 35.8923621504297, 6.69478407692372, 0.00243949322294551, 0.00260911307099551, 0.124467896658065, 0.105586853606634, 15.5077676568311, 4.16850700139537, 0.0006278433585894, 0.00111303962704356, 0.008446852603364, 2.60674352552555, 15.5018825873485, 1.61375645204572, 0.00128835627587516, 0.000860401071476666, 0.111382323460342, 2.94080770085649, 31.962693861457, 5.93107387773274, 0.00243410984140339, 0.0024481972072821, 0.122835304731951, 2.99678259176534, 82.1384689494929, 18.3438393066328, 0.00385846830534512, 0.00541333962308571, 0.144855172345122
dryoct-tm25_00146.sed, 2.90122479165436, 31.9888653991205, 5.86702700321377, 0.00247540913970296, 0.00290045839256954, 0.144562516997776, 0.0858275311858635, 9.86746102404153, 3.66065629761088, 0.000882844267328705, 0.000927296406168173, 0.00994168437709579, 2.66971912916432, 15.5497523337205, 1.56467411665446, 0.00121863705039738, 0.00137417915620979, 0.127613970671008, 2.92121232194209, 31.2209383590946, 4.80068451637664, 0.00231322821819285, 0.00281050332652969, 0.143631499557176, 2.99769527857306, 52.6486645585201, 15.6203193032361, 0.00473643272605261, 0.00479576692403026, 0.166861499587638
dryoct-tm25_00148.sed, 2.91526164430127, 31.3712316560992, 7.99118681644969, 0.0027901698343881, 0.00244230876612519, 0.153695805041207, 0.0633866731802336, 10.7505429813538, 4.82627450046519, 0.000833061588783088, 0.0009161447399078, 0.00795481828082692, 2.76228631755434, 14.8872110753679, 1.74764986822884, 0.00124965805605119, 0.0010899778290461, 0.140702078344295, 2.93580590648701, 30.1616312350188, 6.84981173313418, 0.00276380958680554, 0.0023185059744664, 0.152644470952765, 2.98953973839049, 55.2991352627086, 20.9372977358493, 0.00458430019747862, 0.00457334503321612, 0.171744849600838
dryoct-tm25_00149.sed, 2.90979034110637, 31.5243017274897, 9.50371414327075, 0.00292906114443661, 0.00250990165542948, 0.1571265243386, 0.0892525933917011, 12.2907248013888, 6.29209896339621, 0.000874002445615387, 0.00094653590346759, 0.0106888023369289, 2.64097824828035, 14.6609284903052, 1.58838946691199, 0.00151488516497749, 0.00111454407588346, 0.141814209467785, 2.93734314569746, 28.5354628541296, 7.03699859029198, 0.00280253631532448, 0.00226237346336049, 0.155516670574592, 2.99626759798277, 63.11547867025, 21.8497698199808, 0.00491976891820981, 0.00480966578571447, 0.182990972633687
dryoct-tm26_00150.sed, 2.88935462788769, 33.6176289899921, 7.32731725179866, 0.00307337366135385, 0.00235218960097625, 0.14977839014379, 0.0818197324572507, 13.3713368692283, 4.81640890053904, 0.00101604925815937, 0.00102006347750494, 0.0109746905481309, 2.69991129154858, 14.99770313749, 1.45887426607207, 0.00147138172260426, 0.000816310248949715, 0.132864417424021, 2.90320954095573, 30.3847276799906, 5.98295977395668, 0.00288222407058942, 0.00220812777822167, 0.148163544869116, 2.99722710187566, 69.62899517128, 19.7361747399603, 0.00540365785694866, 0.00473739975260313, 0.172873639567529
dryoct-tm26_00151.sed, 2.89645714022626, 32.0539405928406, 6.77979612507389, 0.00257501926583475, 0.00324309584923502, 0.142535410324627, 0.0836846760869962, 8.53145199232574, 4.50257468170576, 0.00082981909422392, 0.00134076322767535, 0.00848940063013926, 2.67892239291326, 16.567379736762, 1.30641088906774, 0.0013199766138212, 0.000981824868979146, 0.128100291207809, 2.91321783242862, 31.8466614858224, 5.9177351579365, 0.00241894921983341, 0.00333367288445198, 0.142057923758824, 2.99521515003162, 51.9179212873534, 20.9969112346051, 0.00448264739691116, 0.00571968255389786, 0.161125842946027
dryoct-tm26_00152.sed
dryoct-tm26_00153.sed, 2.91547694737113, 36.7779326958085, 7.58119602706495, 0.00292270767725262, 0.00277078102959933, 0.150393383666726, 0.0776911678819307, 13.9624977055833, 4.61202970575601, 0.000988054498377142, 0.00113435018491981, 0.0106199711090912, 2.71768886222947, 15.4219800318829, 1.59089167329896, 0.00146972728964147, 0.00102135549668161, 0.135312205517458, 2.93804963577176, 34.3553455729267, 6.55924059452724, 0.00268625911945904, 0.00261974567434214, 0.148380491870237, 2.99714377593431, 73.7044515740438, 19.6782987479645, 0.00537956055991824, 0.00548623983077484, 0.177066355545156
dryoct-tm27_00156.sed, 2.93646745762736, 43.002802287404, 7.08073914845952, 0.00191725937575407, 0.0039144506855771, 0.0655508729897778, 0.0578678017810159, 10.9670071965607, 3.70174979733734, 0.000496260746492554, 0.000965448351070251, 0.00401861303593489, 2.78206734538247, 25.1072520559199, 1.78824997203613, 0.00115197911910913, 0.00193928335684884, 0.0600277726649245, 2.9518821486406, 41.8699344131347, 6.54534213688073, 0.00183371779210827, 0.00394360366224, 0.0647839041575169, 2.99774750447076, 68.3130524483763, 16.514811221926, 0.00315621854959388, 0.00564442125101627, 0.0756836406240019
dryoct-tm27_00157.sed, 2.95340949212637, 44.8164250249324, 7.8555693984552, 0.00194638774945978, 0.00438620596174422, 0.053918753722556, 0.0498824916207231, 9.22263874784906, 4.84365064225124, 0.000397688131987175, 0.00087007755470274, 0.00347572559191992, 2.8129420295629, 29.2835468912206, 1.8080052491131, 0.00120356197596465, 0.00266079869521281, 0.0488047744305997, 2.9720467927554, 44.3615683692317, 6.46220711498623, 0.00194733389625112, 0.00439249240169855, 0.053212422547063, 2.99868221285049, 63.7183024512803, 19.7379818349098, 0.00280075236809627, 0.0061773315099525, 0.0622583806469656
dryoct-tm27_00160.sed, 2.9043395612351, 42.2706397170664, 5.87801027624962, 0.00243999287183072, 0.00353631991356493, 0.0776050393175268, 0.0877164905392977, 10.4184711095375, 3.69365596732676, 0.000587267070834161, 0.00121795612203942, 0.00464391851331728, 2.68460997622242, 24.3483196215177, 1.49246849965199, 0.0013695771047401, 0.00154741332345115, 0.071115987498489, 2.9308184724646, 41.731160472374, 5.15515208643097, 0.00238815073929018, 0.00339030729584589, 0.0766934032581345, 2.99632678754781, 64.5764563490348, 16.4968761609339, 0.00371523373244584, 0.00638744690526997, 0.0892765057295595
dryoct-tm27_00161.sed, 2.93875762434755, 40.6325463523992, 9.11805434755653, 0.00251429255110891, 0.00348087240693502, 0.078824811289716, 0.0547582886588156, 11.8712188709516, 4.86605451929001, 0.000540322761102099, 0.00109235166899375, 0.00369265197607052, 2.81083320603151, 23.4369559169982, 1.89541391622828, 0.00137291998623332, 0.00168162101245681, 0.0729540344088493, 2.95019974434847, 38.6093031505635, 8.0815513997173, 0.00257460031599053, 0.00327347401687121, 0.0783337940656037, 2.99799014518707, 68.4323067506175, 18.695719772151, 0.00342916926003186, 0.00605298091368189, 0.0880453877498805
dryoct-tm28_00162.sed, 2.94527943604893, 42.8484556008783, 8.2337231589732, 0.0020818161901816, 0.0044059458015302, 0.0623226620225297, 0.0360773287112299, 9.26405587856521, 3.93483242495244, 0.000404120198456121, 0.000926057464950826, 0.00339247036143684, 2.86593145515348, 26.3956531935122, 2.15339550407575, 0.0013163594335261, 0.0022550321292073, 0.0571328588625766, 2.9437329443616, 42.1514195650606, 7.5284202544738, 0.00205744382187235, 0.00447488074364024, 0.0618968636475233, 2.99820661483649, 63.8585166197156, 18.9453869852846, 0.00287767458373817, 0.00603829419357906, 0.0708321371651401
